imu_now,imu_mean,imu_std,imu_max,imu_min,imu_range,imu_max_diff,imu_mean_diff,imu_rate,label
0.9965,1.0997,0.4659,2.4383,0.5533,1.885,1.885,0.4257,0.4433,pothole
1.0027,1.0012,0.0185,1.0377,0.9744,0.0633,0.0633,0.0256,-0.01,normal
0.9915,0.9995,0.0101,1.0142,0.9856,0.0286,0.0282,0.0126,-0.0167,normal
1.0008,1.0022,0.0119,1.0186,0.9816,0.037,0.0337,0.0173,-0.0133,normal
0.9883,1.1628,0.7558,3.3418,0.2983,3.0435,3.0435,0.682,0.6899,pothole
0.9908,1.1904,0.819,3.5753,0.3389,3.2365,3.2365,0.7252,0.6519,pothole
0.9745,1.4234,0.2736,1.7747,0.9745,0.8001,0.2792,0.174,-0.2792,speed_hump
0.9785,0.9981,0.0133,1.0257,0.9785,0.0472,0.0416,0.0192,-0.0246,normal
1.0209,1.0092,0.0104,1.0254,0.9913,0.034,0.0177,0.0095,-0.0045,braking
1.0084,0.9961,0.0132,1.02,0.9676,0.0524,0.0317,0.0168,0.0111,normal
0.9909,1.2075,0.8088,3.5928,0.5021,3.0907,3.0907,0.6976,0.4888,pothole
0.9899,1.0014,0.0125,1.0182,0.9744,0.0439,0.0439,0.0192,-0.0192,normal
1.026,1.2832,0.1741,1.5022,1.0006,0.5016,0.1742,0.1086,-0.1556,speed_hump
1.011,1.0048,0.0072,1.0123,0.9885,0.0237,0.0137,0.0063,0.0071,braking
0.9945,1.1866,0.7684,3.4267,0.3976,3.029,3.029,0.6768,0.5968,pothole
1.0007,1.5928,0.3756,2.054,1.0007,1.0532,0.3639,0.2312,-0.3339,speed_hump
1.0079,1.0093,0.0095,1.0231,0.9943,0.0288,0.0243,0.0092,-0.0042,braking
1.018,0.9983,0.012,1.018,0.9768,0.0412,0.0314,0.0111,0.0122,normal
0.9992,1.0,0.0091,1.0147,0.9842,0.0305,0.0207,0.009,0.0088,normal
1.0165,1.1227,0.6089,2.855,0.3554,2.4996,2.4996,0.568,0.6611,pothole
0.9731,1.5264,0.3336,1.9271,0.9731,0.954,0.3569,0.2077,-0.3569,speed_hump
1.004,1.1057,0.5745,2.7127,0.3086,2.4041,2.4041,0.5399,0.6954,pothole
1.0426,1.1904,0.8227,3.5717,0.2822,3.2895,3.2895,0.7428,0.7604,pothole
0.984,1.3077,0.1934,1.538,0.984,0.554,0.1997,0.1171,-0.1685,speed_hump
1.0223,1.018,0.0109,1.0357,1.003,0.0327,0.0192,0.0102,-0.0135,braking
1.0056,1.5566,0.3517,1.9979,1.0056,0.9923,0.3411,0.2199,-0.2992,speed_hump
1.0159,1.0068,0.0138,1.0244,0.9799,0.0445,0.0445,0.0152,0.0218,normal
1.0041,1.1849,0.8333,3.5908,0.2434,3.3474,3.3474,0.754,0.7607,pothole
1.0231,1.4088,0.2606,1.7319,1.0013,0.7306,0.2856,0.1599,-0.164,speed_hump
1.0141,1.6224,0.3929,2.0834,0.9871,1.0963,0.3906,0.2406,-0.3461,speed_hump
1.001,1.0006,0.0074,1.0123,0.9871,0.0252,0.0148,0.0081,0.0139,normal
1.0177,1.0074,0.0096,1.0187,0.9876,0.0311,0.0271,0.0118,-0.001,braking
0.9893,1.5997,0.3844,2.0698,0.9863,1.0836,0.3938,0.2405,-0.3861,speed_hump
0.9909,1.6619,0.4125,2.1454,0.9909,1.1545,0.4393,0.2547,-0.4393,speed_hump
0.9872,0.9997,0.0115,1.0248,0.9872,0.0376,0.0376,0.0151,-0.0376,normal
1.0055,1.173,0.7755,3.4151,0.3079,3.1072,3.1072,0.7029,0.6976,pothole
0.9965,1.0109,0.0079,1.0222,0.9965,0.0257,0.0148,0.0064,-0.0018,braking
0.966,0.988,0.0153,1.0101,0.965,0.045,0.0412,0.0172,-0.0098,normal
0.9909,0.9967,0.0087,1.0111,0.9818,0.0294,0.0294,0.0137,-0.0144,normal
0.9594,0.9792,0.0135,1.005,0.9594,0.0455,0.014,0.006,-0.0024,braking
0.9716,0.9911,0.0138,1.024,0.9716,0.0524,0.0214,0.0092,-0.0133,braking
0.9785,1.3685,0.2384,1.6378,0.9785,0.6593,0.2378,0.1443,-0.2378,speed_hump
1.0033,1.0031,0.0107,1.0189,0.982,0.0368,0.0269,0.0117,-0.005,normal
1.019,1.0007,0.0129,1.019,0.9727,0.0463,0.0182,0.0119,0.0085,braking
1.0108,0.9968,0.0111,1.0217,0.9831,0.0386,0.0243,0.0098,0.0106,normal
1.0047,0.9958,0.0173,1.0181,0.9557,0.0623,0.0471,0.0251,0.0205,normal
1.0056,1.137,0.5466,2.7344,0.5927,2.1417,2.1417,0.4864,0.4129,pothole
0.9822,1.001,0.0119,1.0157,0.9822,0.0335,0.0305,0.0162,-0.0216,normal
0.9925,1.6141,0.3935,2.0852,0.9925,1.0928,0.3794,0.2427,-0.3667,speed_hump
0.987,1.5377,0.3458,1.9528,0.9848,0.9681,0.3445,0.2149,-0.3341,speed_hump
1.0031,0.998,0.0111,1.0174,0.9811,0.0362,0.0253,0.0151,-0.0089,normal
1.0136,1.1713,0.7474,3.3193,0.2937,3.0256,3.0256,0.6781,0.7199,pothole
1.0315,1.0126,0.0129,1.0315,0.9825,0.0491,0.0272,0.0084,0.0092,braking
0.9754,0.9847,0.0125,1.0056,0.9649,0.0408,0.0238,0.0117,0.0106,braking
0.9921,0.9989,0.0078,1.0107,0.9818,0.0289,0.0174,0.0075,-0.008,normal
1.0024,1.0001,0.0044,1.0053,0.991,0.0142,0.0142,0.0062,0.0114,braking
1.0391,1.5937,0.3726,2.0638,0.974,1.0898,0.3857,0.2349,-0.3255,speed_hump
0.9958,1.3236,0.2178,1.5917,0.967,0.6247,0.2167,0.1356,-0.1878,speed_hump
1.002,1.4856,0.3021,1.8417,0.9985,0.8433,0.3275,0.187,-0.284,speed_hump
1.0036,1.0053,0.007,1.0131,0.9894,0.0237,0.0237,0.0096,-0.0025,braking
0.9952,1.0072,0.0127,1.0314,0.9841,0.0473,0.0259,0.0116,-0.011,braking
0.998,0.994,0.0089,1.0151,0.9821,0.033,0.033,0.0137,0.0132,normal
0.9591,0.9781,0.0121,0.999,0.9591,0.0399,0.0156,0.0075,-0.0018,braking
1.0027,1.187,0.7211,3.321,0.5979,2.7231,2.7231,0.6179,0.4048,pothole
0.9838,1.2228,0.8439,3.7166,0.5134,3.2031,3.2031,0.7267,0.4703,pothole
0.993,1.0505,0.4575,2.2486,0.2529,1.9956,1.9956,0.4513,0.74,pothole
1.0011,1.0015,0.014,1.0252,0.979,0.0461,0.0443,0.0194,0.0221,normal
1.0234,1.4667,0.2924,1.8229,0.9954,0.8274,0.2989,0.1808,-0.2701,speed_hump
1.0186,1.3278,0.2151,1.5992,0.9695,0.6297,0.2129,0.1345,-0.1604,speed_hump
1.0082,1.004,0.0065,1.0169,0.9944,0.0225,0.0105,0.0059,-0.0087,braking
1.0101,1.3365,0.2081,1.5998,1.0101,0.5897,0.206,0.131,-0.177,speed_hump
0.9976,1.1928,0.7936,3.5212,0.4409,3.0803,3.0803,0.6949,0.5567,pothole
1.0083,0.994,0.013,1.012,0.9707,0.0414,0.0179,0.0077,0.0015,braking
0.9957,1.0023,0.0089,1.0142,0.9877,0.0265,0.0224,0.0115,-0.0035,normal
0.9747,0.9935,0.011,1.0095,0.9747,0.0348,0.0173,0.0074,-0.0116,braking
0.9896,1.0519,0.402,2.1449,0.4247,1.7202,1.7202,0.3934,0.5649,pothole
0.9982,1.3913,0.2527,1.6938,0.9969,0.6969,0.2329,0.1547,-0.2329,speed_hump
0.9787,0.9893,0.0149,1.0218,0.9724,0.0495,0.0247,0.0102,-0.0016,braking
1.0007,0.9982,0.0077,1.0109,0.9855,0.0254,0.0152,0.0111,0.0152,normal
1.0318,1.0207,0.0107,1.033,1.0002,0.0328,0.0252,0.0083,0.0019,braking
1.0386,1.2442,0.152,1.4298,0.9984,0.4314,0.1918,0.0914,-0.0947,speed_hump
1.0218,1.438,0.2727,1.7662,1.0137,0.7525,0.2494,0.1663,-0.2204,speed_hump
0.9995,1.5091,0.3353,1.9043,0.967,0.9373,0.3313,0.2047,-0.2732,speed_hump
0.9791,0.9988,0.0146,1.0284,0.9791,0.0493,0.0329,0.0161,-0.0075,normal
0.9795,0.9911,0.0128,1.0083,0.9735,0.0349,0.0265,0.01,-0.0,braking
0.9932,1.6587,0.419,2.1627,0.9932,1.1696,0.4028,0.2568,-0.4028,speed_hump
0.9807,0.9859,0.0059,0.9963,0.9803,0.016,0.016,0.0066,-0.0026,braking
0.9933,0.9976,0.0155,1.0309,0.973,0.0579,0.0579,0.0169,-0.014,normal
1.0084,0.9929,0.0091,1.0084,0.9789,0.0295,0.025,0.0114,0.0188,braking
0.9993,1.1052,0.5668,2.7107,0.3713,2.3394,2.3394,0.5292,0.6281,pothole
0.9917,0.9959,0.0091,1.0086,0.9835,0.0252,0.0177,0.0081,-0.017,braking
0.994,1.0008,0.0132,1.0263,0.9832,0.0431,0.0382,0.0204,-0.0072,normal
1.0115,1.1803,0.8009,3.4939,0.2802,3.2137,3.2137,0.7254,0.7312,pothole
1.0177,1.2876,0.175,1.4929,1.0166,0.4763,0.1666,0.1057,-0.1497,speed_hump
0.9913,1.0027,0.0129,1.0238,0.9841,0.0397,0.0397,0.0195,-0.0155,normal
1.0279,1.0138,0.0122,1.037,0.9987,0.0382,0.0357,0.0173,0.0243,braking
0.9834,1.174,0.744,3.3462,0.4227,2.9235,2.9235,0.6579,0.5606,pothole
1.001,1.2107,0.8691,3.7608,0.3885,3.3723,3.3723,0.7563,0.6125,pothole
0.9862,0.9945,0.0089,1.007,0.9783,0.0287,0.0287,0.0108,0.0079,braking
1.0092,0.9982,0.0077,1.0143,0.9904,0.0239,0.0236,0.0078,0.0134,normal
0.9999,1.1012,0.5184,2.5802,0.4608,2.1194,2.1194,0.4787,0.5391,pothole
0.9792,1.6351,0.4134,2.146,0.9746,1.1713,0.4144,0.2598,-0.4144,speed_hump
1.0161,1.6011,0.3707,2.0339,1.0161,1.0179,0.3431,0.2258,-0.3358,speed_hump
0.9951,1.0023,0.0154,1.0273,0.9811,0.0462,0.0403,0.0177,-0.0321,normal
1.0205,1.2532,0.1563,1.448,0.989,0.459,0.1648,0.0985,-0.1548,speed_hump
0.987,1.672,0.4246,2.1656,0.987,1.1786,0.4341,0.2601,-0.4341,speed_hump
1.055,1.0201,0.0165,1.055,0.9954,0.0597,0.0261,0.0096,0.0261,braking
0.9804,1.2806,0.1892,1.5151,0.9804,0.5347,0.1877,0.1184,-0.1857,speed_hump
1.0063,1.2146,0.8427,3.6906,0.432,3.2586,3.2586,0.7296,0.5743,pothole
0.9814,0.9932,0.011,1.0137,0.9814,0.0323,0.0161,0.006,-0.0018,braking
0.969,0.9758,0.0138,0.9938,0.9556,0.0382,0.0272,0.0121,0.0107,braking
1.0086,1.6733,0.4246,2.1588,0.9855,1.1733,0.4493,0.2582,-0.3613,speed_hump
0.9975,1.0019,0.0082,1.0106,0.9851,0.0255,0.0253,0.0117,-0.0107,normal
1.0273,1.5768,0.3553,1.9941,1.0038,0.9903,0.342,0.2174,-0.342,speed_hump
1.032,1.0199,0.0101,1.0347,1.0035,0.0312,0.0215,0.0119,0.0121,braking
1.0148,0.9982,0.0094,1.0148,0.983,0.0318,0.0237,0.0124,0.0237,normal
0.9832,1.1586,0.7599,3.3309,0.2305,3.1004,3.1004,0.6967,0.7527,pothole
0.9907,1.0052,0.0183,1.0378,0.975,0.0628,0.0513,0.0249,-0.0324,normal
0.9978,0.9937,0.0083,1.0055,0.975,0.0305,0.0305,0.0111,-0.0058,normal
0.9998,1.1011,0.5678,2.6788,0.288,2.3908,2.3908,0.5416,0.7118,pothole
0.9982,1.0042,0.0124,1.0298,0.9866,0.0433,0.04,0.0166,-0.0171,normal
0.9924,1.1972,0.8559,3.6951,0.328,3.367,3.367,0.7541,0.6644,pothole
1.0056,1.4685,0.3006,1.828,0.986,0.842,0.2885,0.1849,-0.2858,speed_hump
0.9941,0.9876,0.007,0.9951,0.9714,0.0236,0.0197,0.0094,0.0009,braking
0.9996,1.1263,0.6357,2.9417,0.345,2.5968,2.5968,0.5891,0.6546,pothole
1.0101,1.005,0.0128,1.0248,0.9832,0.0416,0.0416,0.0183,0.0079,normal
1.0187,1.0175,0.0053,1.0274,1.0075,0.0199,0.0125,0.0057,-0.0012,braking
1.0132,1.0009,0.0086,1.0132,0.9816,0.0317,0.0217,0.0074,0.006,braking
0.9953,1.004,0.0123,1.0239,0.988,0.0359,0.0315,0.0136,-0.0099,normal
1.0217,1.0065,0.0135,1.0307,0.9916,0.0392,0.0319,0.0216,0.0293,normal
1.0037,1.5908,0.3773,2.043,0.9882,1.0548,0.3704,0.2327,-0.3368,speed_hump
0.997,1.1713,0.7069,3.2508,0.527,2.7238,2.7238,0.6143,0.47,pothole
0.9863,0.9949,0.0071,1.0085,0.9822,0.0262,0.0221,0.0094,-0.0221,braking
1.0206,1.0016,0.0137,1.0228,0.9837,0.0391,0.0391,0.0181,0.0339,normal
1.0001,1.0031,0.0133,1.0251,0.9807,0.0444,0.0444,0.02,-0.0242,normal
0.9997,1.2809,0.1795,1.5125,0.9943,0.5182,0.1771,0.1145,-0.1771,speed_hump
1.0029,0.9952,0.0076,1.0091,0.983,0.0261,0.0213,0.0083,-0.0008,braking
0.9892,1.2061,0.8594,3.7176,0.3486,3.369,3.369,0.752,0.6406,pothole
1.0161,0.9964,0.0111,1.0161,0.9819,0.0341,0.0272,0.0145,0.0123,normal
1.0012,1.0021,0.0134,1.0317,0.982,0.0498,0.0498,0.018,-0.0119,normal
1.0387,1.0212,0.011,1.0399,1.0045,0.0354,0.0247,0.0101,0.0113,braking
1.004,1.0708,0.4435,2.3006,0.4302,1.8703,1.8703,0.4257,0.5738,pothole
0.9972,1.2867,0.1787,1.4986,0.9829,0.5157,0.2535,0.113,-0.1792,speed_hump
1.0076,0.9955,0.0087,1.0076,0.9818,0.0257,0.0257,0.0151,0.0257,normal
1.0268,1.6842,0.429,2.194,0.992,1.202,0.4165,0.2632,-0.3889,speed_hump
1.0173,1.0083,0.0081,1.0207,0.9958,0.0249,0.0123,0.0053,0.0043,braking
1.0056,0.9999,0.0052,1.0068,0.9917,0.015,0.0139,0.0064,0.0139,normal
0.9847,0.9982,0.0124,1.0148,0.9713,0.0434,0.0237,0.0133,-0.012,normal
0.9944,1.0012,0.0115,1.018,0.9864,0.0317,0.0278,0.0146,-0.0218,normal
1.0041,1.0004,0.0089,1.0128,0.985,0.0279,0.0153,0.0074,0.0008,normal
1.0087,0.9964,0.0087,1.0087,0.9842,0.0245,0.0171,0.008,0.0127,braking
1.002,1.4584,0.2861,1.7716,1.002,0.7697,0.2626,0.1692,-0.2626,speed_hump
1.0063,1.157,0.6876,3.1515,0.4135,2.738,2.738,0.6198,0.5928,pothole
0.988,1.001,0.0086,1.0131,0.9875,0.0256,0.0165,0.0091,-0.0153,normal
0.9792,1.1662,0.706,3.2274,0.4535,2.7739,2.7739,0.6221,0.5256,pothole
1.0123,0.9996,0.0143,1.0202,0.9795,0.0406,0.0331,0.0188,0.0074,braking
0.997,0.9989,0.0099,1.0208,0.9853,0.0355,0.0315,0.0121,-0.0043,normal
1.0083,1.0073,0.0051,1.014,0.9954,0.0186,0.0166,0.0065,0.0027,braking
1.0098,1.1563,0.7211,3.2377,0.3397,2.898,2.898,0.6496,0.6701,pothole
1.005,0.9925,0.0139,1.0133,0.9712,0.042,0.0233,0.0115,-0.0083,normal
1.0126,1.1206,0.5667,2.7574,0.4827,2.2747,2.2747,0.5168,0.5299,pothole
0.9948,0.998,0.0147,1.0214,0.9769,0.0446,0.0446,0.0213,-0.0267,normal
1.0206,1.6184,0.3916,2.0667,0.9645,1.1022,0.4324,0.2387,-0.3529,speed_hump
1.0102,0.9977,0.0104,1.0167,0.9837,0.033,0.033,0.0169,0.0165,normal
0.9882,1.2955,0.1842,1.5171,0.9882,0.529,0.2011,0.1135,-0.2011,speed_hump
0.9959,1.0795,0.4512,2.3259,0.4177,1.9082,1.9082,0.4345,0.5782,pothole
1.0365,1.0138,0.0116,1.0365,0.9973,0.0391,0.0281,0.0103,0.0281,braking
0.9981,1.0044,0.0153,1.0266,0.9796,0.0471,0.0298,0.0142,-0.0285,normal
1.0063,1.3442,0.2188,1.5918,0.9925,0.5993,0.209,0.1316,-0.2012,speed_hump
1.0013,1.0022,0.0106,1.0167,0.983,0.0337,0.0216,0.0135,-0.0154,normal
1.0167,1.0372,0.3756,2.0072,0.3607,1.6466,1.6466,0.3774,0.656,pothole
0.9754,1.0,0.0114,1.0169,0.9754,0.0415,0.0237,0.0144,-0.0171,normal
1.042,1.0221,0.0102,1.042,1.0067,0.0353,0.0169,0.0066,0.0169,braking
0.9637,1.2602,0.1687,1.4648,0.9637,0.5011,0.1893,0.1057,-0.1893,speed_hump
1.0151,0.9973,0.0095,1.0151,0.9818,0.0333,0.0272,0.0131,0.0205,normal
1.0099,1.0049,0.0101,1.0222,0.9877,0.0345,0.0345,0.016,0.0148,normal
1.0124,0.9981,0.0085,1.0124,0.9884,0.024,0.0218,0.0077,0.0017,normal
1.0182,1.0152,0.009,1.0321,1.0035,0.0286,0.0231,0.011,0.0019,braking
1.0066,1.0034,0.0101,1.0182,0.9869,0.0313,0.0291,0.0162,0.0046,normal
0.9851,0.9924,0.0103,1.01,0.976,0.034,0.0317,0.0135,-0.0225,normal
0.966,1.3281,0.2171,1.5777,0.966,0.6117,0.23,0.1313,-0.23,speed_hump
0.9971,1.0,0.0115,1.0241,0.9831,0.0409,0.0253,0.0134,0.0044,normal
0.9537,1.5368,0.3484,1.9604,0.9537,1.0067,0.3543,0.2176,-0.3543,speed_hump
1.0029,1.5219,0.3315,1.9179,0.9799,0.938,0.3215,0.2059,-0.3179,speed_hump
1.0053,0.9995,0.0087,1.0087,0.9853,0.0233,0.0232,0.0127,-0.0032,normal
0.966,0.9799,0.0112,0.9983,0.9592,0.0391,0.019,0.0105,0.0068,braking
1.0323,1.0168,0.0146,1.0433,0.9939,0.0494,0.0217,0.0133,-0.011,braking
1.0295,1.0167,0.0133,1.0375,0.9994,0.0382,0.02,0.0107,-0.008,braking
0.9961,1.638,0.4088,2.1474,0.9831,1.1643,0.426,0.2573,-0.426,speed_hump
0.9983,1.2287,0.8352,3.7039,0.5682,3.1357,3.1357,0.7101,0.4301,pothole
0.9964,0.9987,0.0114,1.0148,0.9817,0.0331,0.0331,0.0163,0.0119,normal
1.0052,1.002,0.0057,1.0098,0.9939,0.0159,0.0141,0.0067,0.0032,braking
1.0177,1.001,0.0104,1.0177,0.9813,0.0364,0.026,0.0116,0.0137,normal
0.9617,0.9754,0.0139,0.9987,0.9532,0.0455,0.0242,0.0098,0.0085,braking
1.0362,1.0252,0.0091,1.0423,1.0149,0.0274,0.022,0.0075,-0.0061,braking
1.0179,1.0017,0.0091,1.0179,0.9815,0.0365,0.0265,0.0102,0.0115,normal
0.981,1.2619,0.1678,1.4385,0.981,0.4575,0.174,0.0984,-0.174,speed_hump
1.0392,1.6105,0.3773,2.0646,0.9878,1.0768,0.398,0.2336,-0.3349,speed_hump
0.9868,0.9954,0.0084,1.0091,0.9797,0.0294,0.0191,0.008,-0.0014,normal
0.9788,1.0033,0.014,1.0331,0.9788,0.0543,0.0284,0.0147,-0.0209,normal
1.0002,1.0452,0.388,2.0837,0.4079,1.6758,1.6758,0.382,0.5923,pothole
1.0356,1.0806,0.5355,2.5376,0.2477,2.2899,2.2899,0.5216,0.7879,pothole
1.0002,1.0015,0.0121,1.0206,0.9852,0.0354,0.0335,0.0214,-0.0173,normal
1.0133,1.0029,0.01,1.016,0.9858,0.0302,0.0186,0.0106,-0.0027,braking
0.9905,0.9944,0.0101,1.0145,0.9817,0.0328,0.0328,0.0138,0.0023,normal
1.0093,1.348,0.2273,1.638,0.9686,0.6694,0.256,0.1442,-0.2044,speed_hump
0.9737,0.9919,0.012,1.0163,0.9737,0.0426,0.0304,0.0156,-0.0141,braking
0.9972,1.0031,0.0157,1.0324,0.9723,0.0601,0.0368,0.02,-0.0352,normal
0.9769,0.9988,0.0129,1.0207,0.9769,0.0438,0.0427,0.0106,-0.0427,normal
1.0149,1.0019,0.0141,1.022,0.9794,0.0425,0.0378,0.021,0.0162,normal
0.9776,1.0004,0.0128,1.0198,0.9776,0.0422,0.0278,0.0157,-0.0278,normal
1.0202,1.1829,0.73,3.3329,0.533,2.7999,2.7999,0.6397,0.4872,pothole
1.004,0.9991,0.0055,1.01,0.9918,0.0182,0.0138,0.006,0.0117,braking
0.9854,0.9881,0.0073,1.0011,0.9752,0.0259,0.0259,0.0094,-0.0014,braking
1.0118,0.9967,0.0118,1.0138,0.9821,0.0318,0.0238,0.0077,0.0062,braking
1.0243,0.9926,0.0115,1.0243,0.9805,0.0438,0.0438,0.0108,0.0438,normal
0.9842,1.3797,0.2446,1.6656,0.9842,0.6814,0.2644,0.15,-0.2269,speed_hump
1.0195,1.0057,0.0152,1.031,0.9836,0.0474,0.0406,0.0201,0.0127,normal
1.0092,0.9994,0.0108,1.0172,0.9794,0.0378,0.0257,0.013,0.0102,normal
1.0071,1.0003,0.0098,1.017,0.9838,0.0332,0.0332,0.0102,-0.0099,normal
1.023,1.1699,0.6701,3.1297,0.5079,2.6217,2.6217,0.5988,0.5151,pothole
0.9886,1.0496,0.4635,2.248,0.2167,2.0313,2.0313,0.4596,0.772,pothole
1.0193,1.6165,0.3891,2.0749,1.0193,1.0556,0.39,0.2336,-0.2904,speed_hump
1.0007,0.9865,0.0087,1.0027,0.9737,0.0291,0.027,0.0099,0.027,braking
1.0012,0.9961,0.0082,1.0066,0.9771,0.0295,0.0224,0.0085,0.0018,braking
0.9858,1.0001,0.0086,1.0149,0.9858,0.0291,0.022,0.0097,-0.0128,normal
0.9917,1.5209,0.3336,1.9247,0.9841,0.9406,0.3458,0.2082,-0.3458,speed_hump
1.0067,1.0038,0.0093,1.0221,0.9881,0.034,0.0238,0.0079,0.0027,normal
0.9722,1.3892,0.2486,1.6941,0.9722,0.7219,0.2524,0.1552,-0.2524,speed_hump
0.9963,0.9974,0.0099,1.0149,0.9829,0.0319,0.0295,0.0132,0.0079,normal
1.0123,1.1277,0.6331,2.9207,0.3063,2.6144,2.6144,0.5906,0.706,pothole
0.992,1.001,0.0067,1.0098,0.9909,0.0189,0.0153,0.0082,-0.0138,braking
0.9813,1.5532,0.3471,1.9919,0.9813,1.0106,0.3731,0.2193,-0.3731,speed_hump
0.9912,1.1129,0.5766,2.7639,0.4171,2.3468,2.3468,0.5302,0.5741,pothole
1.0326,1.0043,0.0124,1.0326,0.9893,0.0433,0.0358,0.0117,0.0358,normal
0.9872,0.9965,0.0116,1.0234,0.9812,0.0422,0.0354,0.0156,-0.0143,normal
0.9871,1.0008,0.0107,1.0187,0.9839,0.0348,0.0284,0.0118,0.0032,normal
0.9841,1.0032,0.0132,1.0232,0.9841,0.0391,0.0321,0.0117,-0.0095,normal
1.016,1.104,0.5332,2.5899,0.3504,2.2395,2.2395,0.5026,0.6656,pothole
1.003,1.345,0.2148,1.6037,1.003,0.6007,0.2118,0.1328,-0.1997,speed_hump
1.0031,1.5311,0.3374,1.9357,1.0031,0.9326,0.3179,0.2071,-0.3131,speed_hump
1.0072,1.0002,0.0112,1.0197,0.9857,0.034,0.034,0.0192,0.0112,normal
0.9973,1.1185,0.6153,2.8568,0.3079,2.5488,2.5488,0.5719,0.6894,pothole
1.0132,1.4821,0.3088,1.8453,0.9614,0.8839,0.3481,0.1907,-0.2867,speed_hump
0.9957,1.0009,0.0096,1.014,0.982,0.032,0.03,0.0129,-0.0048,normal
0.9827,0.9916,0.0131,1.0131,0.9759,0.0372,0.0336,0.0181,-0.0188,braking
0.9769,1.0032,0.0127,1.022,0.9769,0.0451,0.0285,0.0146,-0.0279,normal
1.0323,1.0236,0.0082,1.0358,1.0082,0.0276,0.0129,0.0061,-0.0035,braking
0.9989,1.4168,0.2651,1.733,0.9989,0.734,0.2488,0.1629,-0.2472,speed_hump
0.9847,1.5723,0.3606,2.0059,0.9847,1.0212,0.3945,0.2256,-0.3945,speed_hump
1.0068,1.0859,0.5677,2.6383,0.2184,2.4199,2.4199,0.5476,0.7883,pothole
0.9763,1.2365,0.1534,1.4099,0.9763,0.4336,0.1635,0.0932,-0.1635,speed_hump
0.98,1.1592,0.701,3.1846,0.3731,2.8115,2.8115,0.6346,0.6069,pothole
1.0102,1.0043,0.019,1.0293,0.97,0.0593,0.0575,0.02,0.0031,normal
0.9974,1.0032,0.0114,1.0228,0.984,0.0388,0.0209,0.0099,0.0028,normal
1.0377,1.0092,0.0155,1.0377,0.9726,0.065,0.0319,0.0099,0.0218,braking
1.0064,1.1405,0.6864,3.1008,0.2958,2.805,2.805,0.6296,0.7106,pothole
1.0006,1.2044,0.751,3.4219,0.5636,2.8582,2.8582,0.6488,0.4369,pothole
0.976,1.6321,0.4037,2.1266,0.976,1.1507,0.3954,0.2519,-0.3811,speed_hump
0.9937,0.9966,0.0111,1.0137,0.9762,0.0375,0.0268,0.0191,-0.0115,normal
1.0299,1.1911,0.746,3.3837,0.5031,2.8806,2.8806,0.6512,0.5268,pothole
0.9964,1.0003,0.0042,1.006,0.9931,0.0129,0.0079,0.0043,-0.007,braking
0.9899,1.0795,0.4321,2.2884,0.4808,1.8076,1.8076,0.4096,0.509,pothole
0.9993,1.5732,0.3589,1.9985,0.9993,0.9992,0.3509,0.221,-0.3509,speed_hump
1.024,1.105,0.5749,2.7107,0.3019,2.4088,2.4088,0.5503,0.7221,pothole
0.994,0.9988,0.011,1.0154,0.9848,0.0305,0.0293,0.0118,-0.0073,normal
0.9609,0.9764,0.0086,0.986,0.9609,0.0251,0.0072,0.0046,-0.0024,braking
1.0022,1.0018,0.0069,1.016,0.9902,0.0258,0.017,0.0086,0.0074,normal
1.0105,1.0059,0.0083,1.021,0.9892,0.0318,0.0234,0.0133,0.0096,braking
0.9704,0.9804,0.0108,0.9956,0.9607,0.0349,0.017,0.0098,0.0097,braking
0.9954,0.9999,0.0102,1.0173,0.9828,0.0345,0.0345,0.015,-0.0055,normal
1.0054,1.0023,0.0087,1.0153,0.9886,0.0268,0.0268,0.0083,-0.0054,normal
0.9885,1.1939,0.7826,3.4942,0.4718,3.0224,3.0224,0.68,0.5166,pothole
0.982,1.0032,0.0118,1.0209,0.982,0.0389,0.0258,0.0106,-0.0258,normal
0.9749,1.0734,0.4141,2.2218,0.4761,1.7457,1.7457,0.3944,0.4988,pothole
1.0076,1.0512,0.3586,2.0182,0.4757,1.5425,1.5425,0.3481,0.5319,pothole
0.9973,1.5201,0.3361,1.9157,0.9853,0.9304,0.3246,0.2054,-0.2991,speed_hump
0.977,1.0004,0.0135,1.0239,0.977,0.0469,0.0331,0.0141,-0.0233,normal
0.965,0.9819,0.0153,1.0078,0.9602,0.0476,0.0281,0.0153,-0.0247,braking
0.9914,1.067,0.4592,2.3367,0.3956,1.9411,1.9411,0.4426,0.5958,pothole
1.0059,1.526,0.3337,1.9161,1.0022,0.9138,0.317,0.2027,-0.3065,speed_hump
0.9836,1.4841,0.3185,1.8681,0.9835,0.8845,0.2988,0.1966,-0.2908,speed_hump
0.9922,1.4161,0.2724,1.7303,0.9721,0.7582,0.2728,0.1663,-0.2558,speed_hump
0.9978,0.9945,0.0136,1.0255,0.9667,0.0588,0.0588,0.0174,0.0311,normal
0.9782,1.2689,0.1782,1.4941,0.9737,0.5204,0.2133,0.1151,-0.2133,speed_hump
0.9798,1.1008,0.4845,2.4882,0.5179,1.9703,1.9703,0.4407,0.4619,pothole
1.0075,0.9994,0.0118,1.0245,0.9865,0.038,0.038,0.0139,0.0202,normal
1.0019,0.9984,0.0064,1.0135,0.9901,0.0233,0.0233,0.0079,0.0058,normal
